draw,pi_theta,pi_a,q0,q2_0,H,c_e_star,W_status_quo,W_full_arch,gain_pct
383,0.24148422350804952,0.18197064954057807,0.10063419274715238,0.13128577139809072,83.45057599406708,36.72337859430088,161.68940494439124,225.8401464167399,39.67529071828275
384,0.5677414455788103,0.023546732950592193,0.42099985269246376,0.6409916495143054,122.25288223332409,12.666014925407193,171.25357949549684,230.91029459150312,34.8353098789243
385,0.15444259979205874,0.05756331016663896,0.022997538411774265,0.23465712971081373,73.09010194113772,21.355197894658907,176.13677440417487,221.86838417131418,25.963692092033313
386,0.9038725902457972,0.12006736552417734,0.0233380338831766,0.5762431607897112,92.74239498807941,20.108431947148574,189.49185656022237,244.63630198835128,29.101221777624758
387,0.5679046453168505,0.019930236878317614,0.04267419507720491,0.36357599124306605,77.36065184654841,24.99644994188774,186.74633933859315,239.81705670124168,28.41861187245286
388,0.1925047453680076,0.049939756858166075,0.022619652575094573,0.3246913332728627,138.11653206259396,11.54822994916788,184.758439345157,221.84658173319932,20.073855635225407
389,0.5553532262408692,0.021149390747935506,0.16738905280378064,0.23918075942584066,77.57191836181107,13.851344921695471,196.32679116053066,241.05463308810832,22.782342472558934
392,0.16414051068988222,0.012231733918148085,0.017439830318061584,0.10882507173464573,100.69071834722067,19.425924594064202,179.21769250678466,222.7308652871651,24.279507325278818
394,0.07457109989716093,0.009736862268404648,0.10023931405821926,0.7404391028500089,149.1770134252704,27.053122341271553,164.15274362332116,215.96576764420712,31.563909854458803
395,0.5439300923776451,0.029414173180639536,0.04497226994258958,0.1365798355930619,52.05430345281439,39.73320173288795,175.97088003189455,242.37962806004126,37.73848719521672
396,0.24402304159079127,0.22982845302844315,0.08227961344842513,0.2943851636845295,127.29953951013782,11.22199794416488,182.0553706771665,223.49307634827275,22.761045453905624
397,0.6571650919357589,0.0277882675574899,0.11393083624840909,0.4968184579626876,146.8974903241041,23.460118604646517,173.4169254167353,233.12831724082156,34.43227452026082
398,0.5255995294486876,0.10613998454140361,0.003160028132703184,0.6821181747206633,139.23062282318597,17.400455722949857,175.4173890589263,223.1873299262755,27.2321581820502
399,0.5134931102074247,0.0030271489740178255,0.008659896170950154,0.10031705144157281,135.40555127981793,14.337560953803473,199.50592143616484,239.85589177979708,20.224948739951493
400,0.42102892966617,0.014274590120326438,0.05283793268615594,0.09391917401074305,114.51859606659764,28.191828415270646,180.44794314687834,235.60048734942464,30.56424098869004
401,0.1784326149404729,0.2233126527861656,0.031104978575239212,0.6780403692540378,136.38485618518413,25.410958554097803,164.64065960499772,218.56692465451533,32.75391703294698
402,0.2597187171806424,0.009413382301404424,0.08116942470479518,0.32663970847853807,136.59941050245249,16.633435111328588,181.24868978163732,224.76486886022613,24.00909994495172
403,0.32991163903620363,0.23057202009352995,0.026929640981720543,0.5738220167517132,50.2871311094813,22.837411614698496,178.57923393122982,228.92564497438147,28.192757878298355
404,0.46692081187942386,0.03302251630167942,0.002620195769887866,0.22025805985832655,129.38826862551622,21.58100600857874,186.23076396258045,234.92850177123853,26.1491371095073
405,0.725035739827873,0.12008630549290487,0.002228703915843884,0.24466765026269174,102.09199335172386,21.30751445366655,191.98300072626517,245.86874823221478,28.06797857211402
406,0.15503877039261627,0.05519275682789886,0.1387490327840981,0.3054013167929292,86.75083450533148,19.620407814475577,176.35320586719843,221.46041822207837,25.57776714807647
407,0.5043395169859642,0.05928930965125742,0.03018970882066211,0.14993167731410484,144.21322739280427,36.579253392780586,170.9140008268395,237.3003760996878,38.84197605327095
408,0.4171116821796054,0.11904578730080928,0.023800468199253973,0.20787246484054603,147.92302142549747,13.671854064285377,186.7772807559638,231.28327525464974,23.828376941002695
409,0.1972453312609836,0.12238500653578809,0.2512748363413967,0.3782326227305767,89.35665213130747,21.370892999843075,173.37775134615376,222.75786968462032,28.481231273946857
410,0.19936877866516717,0.003316709240071637,0.1315462498098906,0.43373111303031575,51.47474469013288,27.905141137888556,170.95080434881416,223.8636417619269,30.952084498618387
411,0.1337224802061294,0.004671237633550786,0.050431210641590535,0.06497323289875681,127.73927312876279,37.299313195513555,159.85867905889705,221.3345814331851,38.456405830576365
412,0.6333768493616534,0.04795616996428403,0.0881046728660878,0.5082526076211943,131.97484899978386,21.757290299990622,177.41795177260695,233.47767878639104,31.597550559953888
414,0.59137763159325,0.022322644357035067,0.08752017304095851,0.44010950997724924,90.72519392909919,29.919814702482245,178.0822201738966,238.62578503765826,33.99753484915065
415,0.16435929579790792,0.11758480237925677,0.160500301791808,0.19399675044948786,113.41858894496586,15.702770787190548,179.1819015907883,221.7844487042348,23.77614409447515
416,0.4740265656952244,0.03915064723614819,0.05113872262152728,0.7423090186400875,90.07200075476652,14.869798640128874,185.38704685064562,228.44510628632972,23.226034486850207
417,0.6721688118292649,0.11018794761578166,0.058844162485104184,0.6626456918521543,149.55975267446496,21.128077603649963,167.14263568844177,224.88504415643285,34.546785881505684
418,0.16414868933902182,0.10055449098927893,0.016766961797119874,0.2146982543351732,101.76070950188873,11.30260180703062,185.45172948917627,221.87361631260677,19.639550908343633
419,0.44795347197945096,0.027253641467503552,0.14457302652243767,0.36390990781760973,89.77747211423502,34.05475109648143,169.768587872405,233.9328822650824,37.795151150636976
420,0.2541638235273398,0.2878779127279078,0.08274403635064284,0.32165237078278863,110.18577392363217,38.424213872204106,154.97208657628158,224.03884409310044,44.567224358060294
421,0.5934197500143022,0.04113872610397297,0.05529590566180476,0.22116567323347908,124.97313169463148,36.57235447884459,173.20264723961492,240.71745052642194,38.980237521083936
422,0.526343001204203,0.12880549574736333,0.10922390070791138,0.4431666087297888,74.14780852153817,31.69213262443134,173.3454959416343,236.7668946293997,36.586701225349096
423,0.583318568418882,0.23412988103152918,0.03676456839323278,0.47216469412013745,122.35348838965486,31.428982365793416,162.66851480668552,232.95016385752228,43.20544091421694
424,0.43435929867554285,0.039015987415413345,0.10863275615462041,0.2254991509563913,107.63891401654529,21.879777741411083,182.7152871164694,234.26943731334893,28.21556477866958
425,0.4387944341638636,0.17535833618551155,0.012939735327182235,0.2784689126997817,120.51624271559648,39.06441172789472,160.83333915294037,231.81476307601434,44.133526230886744
426,0.4681300237046357,0.2463620280847115,0.00016888984986743042,0.42847969623628995,133.8311752107208,32.048292957716235,160.86982409715856,228.96593579203616,42.3299472583189
427,0.7836422871678652,0.4608689007826437,0.08018093300011604,0.40588624675210017,147.65430134530635,10.165035221193964,159.39434020024345,233.16464933239286,46.28163649943496
428,0.5591837342319143,0.005997939311724913,0.0299955828561759,0.33117716743821823,139.9692751696254,10.028660002704417,197.30173110701267,234.72888531969315,18.969501181102515
429,0.07566182596143056,0.08175724846565474,0.09995736829019797,0.2081240933288649,146.23452017507122,21.457566517550262,171.55626683828064,217.68620859326086,26.889103269229516
430,0.5986471188036943,0.0073712597835671086,0.016453629276635504,0.3981415371200018,51.233616444920585,18.200299104697006,197.87949440229806,242.7127462021228,22.656845741012795
431,0.1243024884494134,0.10129488708191113,0.27289075730380163,0.48323406502507693,149.34656902803698,13.467364190610054,176.5988038878608,218.22197698653642,23.56934032526408
432,0.3686562399126889,0.03383036578512584,0.08050496999142653,0.7741522339911702,126.9034227704616,30.284515769995483,162.04352128428133,222.2216249816703,37.137000739335576
433,0.1831017725625081,0.002196487759183305,0.2086693465706917,0.47213841868660406,64.73346004355437,38.73759498306205,158.17978081904812,222.65050501944566,40.75787933613949
434,0.7231313484363691,0.19283879471664228,0.16557912044890122,0.20199158535177797,149.77573142328606,19.513830236696023,173.59694149109808,242.41289476323294,39.64122448301527
435,0.5236619033222576,0.14303027011817446,0.11952099367205667,0.1935174219815177,59.48811786716685,35.55986828258435,174.1322589806457,239.89001242177758,37.76310824086918
436,0.7005613528871091,0.15205953204227113,0.1277666480867636,0.7025996262283838,94.92950628865044,27.121680787575077,170.13389490102495,236.14386727844766,38.79883689009993
437,0.25932766573918287,0.013096215780868637,0.011606030759505557,0.3172140759913233,147.30606535174525,37.66999474945918,161.2999834049636,224.58921012542416,39.23697038552392
438,0.35898422459778817,0.26861617101015395,0.0750238141749961,0.2912059617975482,99.2707847167238,33.87924569698084,162.74538414548127,228.90006626785643,40.64919104755573
439,0.22337889025546326,0.04106464164575706,0.04851238250271702,0.340557055200149,115.8742690445337,28.043070279381617,169.56559917058274,223.61628916740483,31.875976177483484
440,0.3376126621963334,0.002300121479254387,0.05265308996091472,0.4451415447495923,69.18597237330411,39.659861662302475,163.786699709567,229.4441149310844,40.08714708700018
441,0.35503325194323576,0.233859585415133,0.061922212050825064,0.29758142716948704,96.54406567639651,39.61591716646957,158.31995723569275,229.03956338332327,44.668788055790976
443,0.644354444257241,0.10266566348246932,0.046861076487521816,0.669994410833088,89.24168502170541,29.70263838318565,173.42242883900911,235.9155951429813,36.035227232335444
444,0.5081724781314205,0.0393975231572544,0.08266214725323158,0.12045164252394222,132.8930981487466,14.333541985578197,193.83747533103684,238.7366282695716,23.163298460143334
445,0.47651490175496736,0.050278691184297196,0.023330041145648527,0.43140333505972644,62.6411743641839,21.83710030864931,186.84922435903087,235.8179280407562,26.207603403068955
446,0.40174525799481764,0.1637281771604304,0.23887403250043837,0.24204932480939953,123.07085434015644,20.47808256612325,173.89401397536187,230.90559490722853,32.785246385734894
447,0.6195592345648178,0.0687290130589928,0.03961051848669629,0.4231466726236683,104.68168682717709,18.551589188842527,188.25608894437232,237.8891473294128,26.364649697841386
448,0.3027184254714738,0.033710154017897655,0.014216612258407714,0.5685849147533235,120.84201459833854,14.2377842771828,182.9474565494694,223.43774610549912,22.132195942872297
449,0.41629752934817277,0.08157434681136255,0.014593309398310472,0.18607239497152625,103.62355350220966,34.68375545044622,171.16831981415203,233.66634618185546,36.51261310244874
450,0.43685792826436365,0.018803697709012426,0.09664297231603736,0.700606172384225,53.44601367783363,16.727030448376823,188.4721689870501,232.63543063772806,23.432245666845592
451,0.577660961110132,0.2169780213640788,0.04213458944714989,0.615856491025678,145.94000852714743,27.268187420546905,158.72165070934352,226.5206672762901,42.715670019777235
452,0.2523089083835916,0.01042557969272565,0.02406222748153262,0.5219583945130524,78.27507059853085,24.89217413379399,174.6754258826532,224.80878866000768,28.700867637233657
453,0.3634916288239143,0.1274642185705696,0.21742059584816914,0.21858460150170195,72.37427935697376,37.490401671422276,164.16484718352646,231.62706520331795,41.094192317782124
454,0.26163628190697746,0.0017265949323418662,0.06391331432939183,0.5938096858621096,145.58192060173923,26.1545382855712,167.87840517390174,221.21274461568976,31.769624798698846
455,0.07725626003059462,0.07725211051862946,0.09680282045088613,0.14611990615099793,67.73336632967317,34.419128659565814,160.01718941434387,218.33165252132673,36.442624270811976
456,0.6863052721479782,0.03257375249862855,0.1842071382726483,0.35474021797348093,76.43216129849856,10.58649914928919,200.8813454850756,245.2722744045866,22.098084225948696
457,0.2853930584089177,0.09613001890742881,0.1345695293923619,0.40699196808294674,103.25301291849333,32.06696115877696,164.6665957257503,225.76386856364132,37.10362297138126
458,0.12212091714769928,0.059975379077498135,0.12035511552023437,0.5015196924570349,55.91616464976801,20.55394784925359,174.93227374933562,219.97716263581844,25.749901902623556
459,0.33633554623360096,0.25381758207893795,0.0696036866435326,0.24763442754056084,100.75046156100387,34.67933970505567,162.33612263134532,228.3563308961414,40.66883401836795
460,0.5708544552539601,0.09369449802899407,0.1439064569454276,0.5775111070065286,79.83297651327482,16.634842576219135,186.45747414547677,236.18052574111718,26.667234351166734
461,0.4119314545025136,0.12687241388893145,0.3472858204777463,0.4636127533332748,140.6181365748114,39.30011100418198,146.26463551441077,227.59105864762762,55.60224646729738
462,0.3274333990713066,0.0011394403805162637,0.004703894534952044,0.27517376577309816,87.73917714049878,14.371592852001363,190.23107129736132,229.57089457155013,20.68001983371813
463,0.7605273675116571,0.12903125071171068,0.33546611921988645,0.41775221502127224,107.38634521648245,36.919653074119026,156.91876773941343,243.58498028414436,55.22998542064316
464,0.17334510004221107,0.02562718863059321,0.13799816346585508,0.38174812543704784,134.45559893615288,19.59656772121047,174.68497434479585,220.99889612701227,26.51282513331759
465,0.04603522206511353,0.02939310263370319,0.00903860247511268,0.39960741807196937,50.257861048658626,24.907645967543395,168.46178472357153,216.68570929140017,28.626032097997268
466,0.4164849192665918,0.10479870648910393,0.10224728147130786,0.48558225940912036,72.24454173916746,25.84693209329327,176.75516779558802,231.9623720929865,31.233714400499977
467,0.29170928736828805,0.014792627194989064,0.13303722636858453,0.6452015929274559,86.78577280304026,28.9752548846094,168.34528325791769,225.04778579332915,33.682263879374005
468,0.4676294335966825,0.10317095710298757,0.10340924806082008,0.21655077582928098,133.44040447135035,24.918580726330198,175.84900207453614,234.2032889279457,33.18431504585692
469,0.6318156107059407,0.16859442662788507,0.08565238447351654,0.4294693069419406,102.82406269206588,26.576376608509563,174.60224353619844,238.07658688197606,36.35368140766081
470,0.3851891818891655,0.1193517547192392,0.06918128148280005,0.564407065210052,133.08808839003217,33.0733512045271,160.1133492794367,225.3637009195703,40.752599289054835
471,0.13588276482373016,0.036498173536072126,0.05845038954795827,0.39877696306004523,74.09254805231639,34.69989957570128,161.37600313109073,220.53268373944567,36.65766871193367
472,0.2838644302738536,0.08091782331109648,0.029481655580016836,0.5740649219189027,131.1846846148685,35.70544532810983,158.81137957078164,222.69958789036448,40.22898641914266
473,0.5750510269084111,0.16538447194023187,0.051164737206074014,0.4955688303108786,50.38638823417082,31.826711570637976,178.5769900620766,240.38925086277172,34.61378802454228
474,0.2666257558024769,0.04392648640212138,0.11060997397765868,0.5340142771221406,79.46560888554083,25.14744211511927,173.174865760964,225.22929846439422,30.05888439681644
475,0.27911158790985807,0.08579567711805548,0.19407435119935942,0.7055924247055487,137.5997339349331,21.386533212240337,167.10554396637917,220.63749430909513,32.034814089403476
476,0.38663658324622946,0.022592068293239717,0.07372869509003346,0.29335809834679716,75.0682989509059,26.622132906740454,179.03576754371653,232.55554588772085,29.893344262026297
477,0.11980652907381877,0.13708540248836365,0.06713795575099414,0.4651174849218258,68.5728442989548,39.01469932048501,155.85751872541186,219.6389753822077,40.92292574551076
478,0.13502024504198668,0.0466231521010059,0.20056648295393895,0.45894665094547393,77.66640642664854,25.215591791453136,169.55693385793631,220.2392917366398,29.891055898172723
479,0.30936614150841935,0.14163301612361814,0.028280842626799915,0.5441772240790919,53.89205307865734,13.817728548541794,187.6674269498507,228.01253002186013,21.498191629595173
481,0.21733287876431984,0.0829640396037594,0.12432067523445638,0.38748584350933707,115.58820518629005,27.522378767362362,167.6795482882706,222.89289668818478,32.92789667168754
482,0.283322585484223,0.04429769277265436,0.1886851222415455,0.5473365557663973,137.33737525606603,37.01442239517763,154.74887221297084,222.98403365177495,44.094125186835925
483,0.44545093691667575,0.08194849456173348,0.24724934099277243,0.256827850679107,119.28529548962581,18.88161183424033,178.72392176776802,233.50836214610234,30.65311002380568
484,0.42131573453974613,0.01597369536306751,0.15501712533473277,0.420428871320028,91.38792483163357,18.608918098370037,183.50764288975387,232.00525435706635,26.428115310951085
485,0.7697957607229188,0.007100918377352553,0.016602537506802646,0.13784065678581273,121.01524378859926,14.823061138077819,208.55012295612178,251.56761320956755,20.626931139473125
486,0.7359269731437392,0.03743136326920883,0.020549337290725604,0.14812347881267485,94.40180182903651,21.950446253309398,199.21882893832122,250.26297420331358,25.622149039333916
487,0.5945390743115442,0.009829809393036537,0.13821940197196772,0.14495715251853544,97.91350924629123,16.967384739774097,195.6220866997601,243.79500359584765,24.625499967201108
488,0.4751440585908018,0.0011355396011119437,0.07525689107099856,0.10388419569501055,74.09426738941781,32.917615204438896,179.25448694128278,238.9311498956568,33.291586711534826
489,0.6377308820726214,0.09066429871522627,0.028875552469916813,0.6819337002934475,86.48338587234831,26.938927959258862,177.39799806073057,235.73411949628635,32.884317790094194
490,0.7944448877741787,0.05310716363690867,0.031600596105862744,0.3265950975309133,147.79985235617275,26.488409116609326,182.48882514147533,243.16218496567674,33.24771244330392
491,0.24666315991936197,0.0478596336073959,0.10171902654730137,0.5042870286592726,125.5937416951415,38.180899446182586,156.56772055157353,222.76243941485336,42.27865017775183
492,0.435624740329505,0.08887625266458837,0.0644465028809069,0.5012563260066073,62.59207014864374,34.559845709279735,170.5985871564244,233.40199654766508,36.81355774280551
493,0.1601903726071665,0.024505780624652782,0.04335376382147033,0.20974248123476308,67.96820153796351,32.46142265703497,165.64061206788608,222.36642413850583,34.24631879974657
494,0.643497575567593,0.15785541330003988,0.023085808614885878,0.2718583019646436,107.8744799118607,31.314984899452146,175.33104960059893,241.11845572743562,37.52182301805598
495,0.8654938890418805,0.07410525989141901,0.09907342981025519,0.44166789206298906,54.41908191614829,33.09376541131974,188.2430575466447,254.05688208871197,34.96215233635338
496,0.13045113401098576,0.07155550628526221,0.03351489370815671,0.08651519601550164,138.56501159071357,28.717418202843028,167.2227910116515,220.72594616462428,31.995133455968244
497,0.2251718133203097,0.08779844098995603,0.02157448450268809,0.3749138559843629,89.28591518569807,38.94032493817181,159.24192852524968,224.0248502405209,40.682075578480024
498,0.21906644049528312,0.03535099625066105,0.014808304817147172,0.42811845314254277,142.86036382228326,21.21683684622589,174.80265912632717,221.83452271435405,26.905691150863834
499,0.5366905921582886,0.35766411987589064,0.141044609476169,0.40883210438366113,148.09030681270525,17.774395471306153,162.3070856551143,229.03186708342483,41.110208564827396
500,0.5266317646053448,0.0562517700353907,0.05066461618042046,0.6952056455606944,107.39810639442689,22.432415872746457,176.06976344074565,228.91535920068043,30.014009633016514
501,0.2256118945227313,0.051287706177094945,0.1120431194094138,0.709937089377867,110.78579128498909,36.8120802001725,156.4868818319854,221.03359754054014,41.247365244235844
502,0.6255933904256699,0.1161814808323193,0.11797158232258508,0.42015397192398396,89.46571896128967,14.151712859490047,190.9608115061299,239.5664717709418,25.453212039398807
503,0.13988843964064712,0.1712810539581905,0.01453383448294501,0.3723121702683872,123.12123485982134,20.479144583130836,173.11015988896455,219.58242944323388,26.84548936011459
504,0.05308849293111122,0.011607448465836003,0.058855890709708224,0.6170211289518895,60.5707629020102,15.030231631604982,178.1939362718505,216.74757008421116,21.635772023995084
505,0.310026011021588,0.16457047166088634,0.0029541803141606058,0.34741450685768793,120.47923426129415,21.793398490275678,175.2839162004836,226.06106929851404,28.968518161103454
507,0.12905829623342374,0.006523634391558564,0.04054876240553918,0.6634327927750948,58.028032699594505,27.53763973505266,168.21587788289668,219.9148047409193,30.733678359430954
508,0.6715639421943751,0.0887561111988781,0.09943860202430793,0.16004008327542868,52.31601745326691,11.52245712474959,206.78963606759072,248.20573920405332,20.0281329006863
509,0.5763017424599229,0.1440125812543421,0.03171392256401298,0.46403667894233086,148.13973328321114,13.588913657231286,180.70586239636896,229.33899951082145,26.9128718180588
510,0.6184042752503925,0.1107498365639477,0.041863069452770685,0.28309574976834206,106.63533783813035,13.24968022713675,194.48432821751723,240.24338121623313,23.52840119206807
511,0.4788167243870145,0.1111450143226787,0.05737940615278177,0.3375046718406987,125.67522611283809,39.479342570099746,160.8798065512616,232.8102226783035,44.71065553160179
512,0.1654365228297603,0.11237302959788782,0.01989525359219759,0.21752755076813893,79.43807192230211,12.664302603572356,184.6241560869411,222.21712036637052,20.36188821452301
513,0.2846243374976179,0.009308748025740896,0.08666786105140242,0.4568624110146958,109.23976724918148,10.236926899589596,188.00296289409658,225.04133783731098,19.70095277917422
514,0.42877490925655765,0.05735345325351154,0.13618388860877656,0.14265681511529332,52.20560673100492,23.017786204307917,185.83731730788972,236.2969447037965,27.15258061560735
515,0.5843438946454165,0.0305128036985591,0.016082325688901025,0.27625090700527755,115.55200751114228,29.7518997794521,181.24581296002057,239.57606712756078,32.18295265138443
517,0.14607689579834254,0.014337489821514305,0.1533923409636228,0.2798920470966039,138.7610527454804,28.153411139947764,166.31328311329796,220.58739563222025,32.633660705230035
518,0.23814211150620784,0.003383545878454133,0.01882560400634207,0.7204211126086033,136.0170156349167,18.641283744924074,174.9999586592758,219.30296534472305,25.31600980072517
519,0.5073185237728886,0.21802199695160607,0.13466809239100147,0.8106636884982492,119.48596195427844,32.464354056526844,153.3064758290742,225.53347306479253,47.112815584024176
520,0.3097694694341307,0.3507242222355394,0.004206996091833194,0.3830226259685969,147.41788715987627,20.257099174280693,167.69953832058462,223.19465996978698,33.09199429226484
521,0.4720182436684259,0.1517192231241904,0.28475150125268883,0.5393824814492424,137.45773278432824,19.141348099081014,165.82187873386954,227.93766577526483,37.45934343265162
522,0.7979883921652146,0.1574412592018803,0.050974838353512755,0.3738823247767509,76.00132796528968,28.651887611117996,184.94887851873932,248.74010641273307,34.49127586222715
523,0.6819963056196672,0.0003860571206609,0.036797038163329396,0.3207160193406936,95.65089317869612,12.309633175990268,203.46248385938858,243.8740634708442,19.861931715816343
524,0.3495138659800567,0.0942449653810383,0.13348130838840394,0.3509672308441126,65.45149002342873,31.877898374941974,170.58911649516892,230.49968882672428,35.11980926007787
525,0.27933720708006965,0.08816766340316244,0.13153274418609584,0.40383931355785946,80.23386953524985,37.167553058503955,161.60686121370543,226.47495820720349,40.1394448888639
526,0.43492711575662374,0.001654352179455552,0.018805558382154287,0.2220852762551849,55.739912582055965,19.58180464472105,191.20534380131846,236.20948473023824,23.537072779557665
528,0.24647189068848163,0.018656223908409698,0.17883639459018524,0.6375091398820402,62.73334395066472,31.869160180017264,166.19735991196114,224.71328178351658,35.20869519380619
529,0.41373126373141494,0.055633913399505304,0.16456479601153495,0.31706114833070276,100.599113381086,19.798993972852656,181.43771354147253,232.3088639784687,28.03780396260791
530,0.46955441409980786,0.009945854709431295,0.002060457390642933,0.3575280552901146,62.862779912128964,11.165969066076645,199.33205542221336,236.17684984270744,18.484129079214892
531,0.4170334947477733,0.1760013957565656,0.020421670621016238,0.22282970970927127,122.79543666724776,32.521076528075234,167.4407809728612,231.580478023004,38.30589936183978
532,0.4883040337706927,0.062310582033259794,0.20536645896339528,0.26961928954558145,128.49608641206612,29.18609897223089,169.61541383069786,234.91414551377167,38.498111821518734
533,0.3574910926436593,0.0677879244017779,0.2951885297060823,0.6935329914445835,63.729383687639874,17.140940787818387,181.19029750691675,228.72900020364432,26.236892013995853
534,0.4698506908324715,0.16197842117352598,0.09274068319297044,0.6256790789198475,60.290297422363594,39.05502166088248,164.54578037901112,233.9121598003425,42.15627970620358
535,0.5705810169499633,0.1769850836713741,0.03693659308907016,0.03860085229465911,111.60539428785417,29.777929210679694,178.1370469080016,241.51879789914963,35.58033103797964
536,0.21683129808084137,0.04701694257836632,0.07741152856414375,0.4201802591599658,62.781453592213374,16.3748681566606,182.60771687632402,224.30310739352768,22.83331243084485
537,0.3559563924869417,0.3568549522814171,0.20752195839077267,0.27106793725182843,139.6280771291922,21.525700297609234,164.36351042119338,226.23754528329764,37.64462970129292
538,0.32153271944653466,0.18892243546535756,0.014468193696087362,0.089506559770004,123.11979996228418,15.225562408599439,184.19179608677325,228.88719302960695,24.26568277871484
539,0.528332020485961,0.0985926251764754,0.06026781115466328,0.10096463988287799,109.7477596656598,26.413091975660258,182.35763730991013,239.76504309954356,31.480669872944034
540,0.18649348098370652,0.1573125384325436,0.28936503975560934,0.4609761468713251,114.83526657096456,26.48361900889303,164.84794234404694,221.10557991894638,34.12698804422234
542,0.333421633101818,0.012185907543384084,0.011965999294418552,0.2578456137727832,73.89227127923239,22.20461360350152,183.01145181077024,230.39973542402473,25.893616571192997
543,0.792642282160672,0.015560064047810943,0.10646693604923978,0.5245700105049955,124.72278470328477,10.20987825428119,192.89988526925794,235.5353616576931,22.10238556073931
544,0.3264389504912459,0.05005603325260733,0.1778517641027858,0.37297995313413806,51.78092149696706,23.117847272143194,179.83351335328774,230.00565196436986,27.899215043704125
545,0.3709104210103704,0.17947003553464594,0.004506430630745665,0.48146101853802986,146.97492267415925,24.24225225121598,168.26251507579332,224.65806495950113,33.516407298621814
547,0.504278637927622,0.007363494143387345,0.23400678772533776,0.7837415282220376,124.85807631108824,18.429341554892048,169.49869841949464,224.47875828428892,32.43686257030917
548,0.1664439471464623,0.004182375085395809,0.13811054534494716,0.1729927917974751,52.97172133564333,10.266405797993466,188.18749482911073,222.98041665997093,18.488434559615637
549,0.4521704149280631,0.004128338007344432,0.34585608544156193,0.6831130918453582,131.61932690703534,19.09899624659672,166.2944586247,225.83854048402037,35.80641372645003
550,0.6010818726285064,0.09110415363482743,0.003039031348584884,0.47527026817558776,78.88529203115733,37.019355491874855,172.3752694584836,239.0942400089497,38.705651199306935
552,0.37417719102166924,0.3190475006078474,0.3285533339267232,0.8243224546237055,117.55605071583003,20.412060002385367,161.38528784190908,223.02670556679743,38.195190248860534
553,0.6837515148058068,0.04307419299064376,0.23331913736116025,0.8733828826470864,52.45613949101325,12.792314840576886,194.7095159344658,240.48348608534567,23.50885108578166
554,0.5065895909774906,0.1588608745386447,0.06689595951353697,0.17994198783548723,102.01954336335173,24.41110046932347,180.15533878375874,237.1300865180391,31.625345170962376
556,0.20953470535997556,0.13407935085037748,0.022330032105551265,0.27506296426284393,108.73071786764368,10.775872075704944,186.016712096049,223.22672231065906,20.003584514168182
557,0.17559230894565153,0.031701055057056525,0.05380690669356974,0.8579702922264517,61.28403433173555,20.36745857535327,175.69276307827266,221.03989644018577,25.810473105093443
558,0.014101689879259778,0.0916352586713474,0.09974625839274302,0.7965469206822635,89.72706182890668,28.36577319496034,163.29996647428442,214.95119129821776,31.629660396817716
559,0.06621000253418545,0.005596146162331031,0.06172205451221118,0.4024939957452533,125.36332808033612,39.55137627055654,153.582801031609,217.04240707262613,41.31947432574594
560,0.17828840041240626,0.09803638429170175,0.08077055615764724,0.557747871684652,66.25262530215807,38.87139650907757,157.60757900084724,221.96373741882962,40.83316222859843
561,0.5842762232644964,0.05246328254665698,0.1165641652623701,0.3888508135080803,148.13953859016704,39.78453258260704,158.3501395135549,234.6602496050701,48.19074383258312
562,0.8877099278098043,0.1020748059190119,0.09523785253121807,0.403771656066767,109.71580869048006,37.280160673662536,170.53587199731834,248.2336502696361,45.56095873690407
563,0.5528856588180794,0.18409132146866616,0.005837103405911362,0.5091652942965732,132.86156771170005,17.250433989543676,177.3067749927611,229.51233749764685,29.443636604984306
564,0.15678228350415827,0.04187791504091901,0.07379111099772398,0.6814867389668956,121.44532360072374,24.09214666031327,168.74865027072244,218.79837486121014,29.659333280706676
565,0.23878915826430974,0.15269769786508328,0.06317047805725916,0.17600337696324378,149.19005404759224,24.292068568386586,170.98236591956896,224.2551620993407,31.15689497759761
566,0.4553764878393291,0.14491951759395624,0.23344466773236514,0.2838745170621012,143.4041191993271,29.568761338926276,162.02101981342065,231.656245615674,42.97913065998692
567,0.5814741738022827,0.2531738961622848,0.09568137543957304,0.4024959763394485,107.1356508627453,15.151663518796928,181.06601792153725,235.39389417455996,30.004457422024394
568,0.36116176689999535,0.017418389999363022,0.01851641854459391,0.3442500477713977,110.11675039480969,28.7159392706625,174.4036155229848,229.48658679607033,31.58361775236597
569,0.5951063297279009,0.24261107505662907,0.12244227367943794,0.26334005161969376,107.70474786439196,21.988992302215568,176.59102288196357,238.3765896945608,34.98794321719046
570,0.524441986910108,0.11452057309183043,0.056109534469252514,0.36785880083941663,94.69740023264416,28.918771129290292,175.733370986978,236.06610134807335,34.33197122563936
571,0.45721207587044066,0.12105469673032176,0.1465592177363479,0.6393472185531907,67.20621884171678,23.935386062502047,177.7955953502325,232.62420592484293,30.83800274500935
572,0.2154013307620151,0.03733647015163259,0.08200702656199561,0.44355676553041673,116.95392826112699,26.950976122256584,168.97653550120268,222.49410337198108,31.671597309081708
573,0.7599397334140355,0.17470256322515562,0.39418745481520234,0.4317839817147214,85.63231662150767,17.40167152405757,179.88523537011906,245.31184976503533,36.371308773785195
574,0.3158744269458718,0.14010054009716366,0.09957693514730741,0.4014661599458734,133.38635706729713,24.890322701090717,169.1080384693152,225.34785116635496,33.25673528360659
